sha,author_login,date,message,additions,deletions,total_changes,commit_count,total_prs,merged_prs,pr_acceptance_rate
2a9a72198a3e411c5eac071c5f5abc29d84efa5c,zacmustin,2025-07-11 18:19:38+00:00,"Fix clang-tidy errors in `pjrt_c_api_helpers.cc`.

PiperOrigin-RevId: 782047204",3,2,5,1,0,0,
8229468def07caf1c7fcf4634cf79f97ef4c2fa4,apivovarov,2025-07-11 17:36:34+00:00,"[Autotuner] Add block level emitter backend for Triton fusion.

This change introduces the Triton block-level fusion emitter backend, which enables autotuning of tile configurations for custom Triton fusions in XLA.

This backend implements the following core interfaces:
- GetSupportedConfigs:
Enumerates all supported combinations of tile sizes for the output tensors. The generated configs can be used during autotuning to explore different performance candidates. (will be added in the next PR)
- GetDefaultConfig:
Provides a default tile configuration for a given Triton fusion, used as a fallback when no tuning data is available.
- ApplyConfig:
Applies a selected block-level fusion configuration to a Triton fusion instruction by updating its GpuBackendConfig. (will be added in the next PR)

PiperOrigin-RevId: 782032163",583,0,583,1,5,3,0.6
5615e58396c085e380de493e1c294195b6dedfe1,metaflow,2025-07-11 16:47:19+00:00,"[XLA:GPU] flag to control nested gemm fusion

For more granular control over generic triton emitter.

That replaces the binary `xla_gpu_unsupported_enable_generic_triton_emitter_for_gemms`.

Sample usage `--xla_gpu_unsupported_generic_triton_emitter_features=enable_nested_gemm`

Drive by update of the comment on xla_gpu_enable_llvm_module_compilation_parallelism.

PiperOrigin-RevId: 782014919",423,75,498,4,0,0,
767aba953a18097b5ded1a10d72fa658de5b32b8,tensorflower-gardener,2025-07-11 15:56:30+00:00,"Reverts 9b88203f15334e7e779bb2b3200448a07ad0245b

PiperOrigin-RevId: 781999343",6,105,111,86,0,0,
495583c4e765b39da4df68d82539264ea148c3dc,amd-songpiao,2025-07-11 15:31:02+00:00,"PR #28314: [ROCm] added allreduce kernel registration

Imported from GitHub PR https://github.com/openxla/xla/pull/28314

added the missing allreduce kernel registration on ROCm

it fixes all the failed AllReduceTest/AllReduceTest.* in collective_ops_e2e_test. e.g.
`bazel-bin/xla/tests/collective_ops_e2e_test_amdgpu_any --gtest_filter=AllReduceTest/AllReduceTest.AsyncAllReduce_F32_2GPUs/async_one_shot`

@xla-rotation could you review my PR, please?
Copybara import of the project:

--
6517bd88291374e9754838ac82a5d58fe4386c8d by songlin <Songlin.Piao@amd.com>:

adapt allreduce kernel registration in rocm

--
6e255aa68932a42964c048dd24ecd944a7dbf0c9 by songlin <Songlin.Piao@amd.com>:

adapt to get rid of macro usage

--
af96c9743ad6abbe323709d1721c013abb84e206 by songlin <Songlin.Piao@amd.com>:

make PutSignalFlag and WaitSignalFlag as templates with specialization for ROCm and CUDA

Merging this change closes #28314

PiperOrigin-RevId: 781992142",186,41,227,1,0,0,
6503034148ab3c0469a32d20b9a3ea397457a8f8,chsigg,2025-07-11 13:39:44+00:00,"[Triton] Add triton squeeze dims pass

This pass removes size-1 dimensions from tensors to generate faster code
through Triton.

- `squeeze_dims` ops are extracted from each unit dimension of `tt.reshape`.
- A series of patterns push `squeeze_dims` up through the graph, past element-wise ops, broadcast, transpose, join, reduce.
- `squeeze_dims` are folded into `tt.load` and `tt.expand_dims`, or converted back to `tt.reshape`.

PiperOrigin-RevId: 781962093",752,4,756,3,2,1,0.5
8f1a89fbc96f41cbb5112d35ee655dbab53a1456,tensorflower-gardener,2025-07-11 13:14:28+00:00,"Move llvm() and llvm_setup() calls down one workspace*.bzl file.

This makes XLA consistent with TF.

PiperOrigin-RevId: 781955402",6,7,13,86,0,0,
f4cc3725c3a570504ac9cb369dc6fb8e25316159,basioli-k,2025-07-11 12:54:14+00:00,"Reverts 55a3ba02a6b51595dea5efaf3dce7e44ab2409c1

PiperOrigin-RevId: 781950054",11,0,11,6,0,0,
934774e8f6bf7ce74e2c1597c4ded553dbbcfdba,akuegel,2025-07-11 12:44:43+00:00,"Remove dead code from TuplePointsToAnalysis (NFC).

While there, also fix a few ClangTidy warnings.

PiperOrigin-RevId: 781947527",10,89,99,12,0,0,
ef6a3d4952cf23ff4c998b7a5c7a3ddc1b8edec4,WillFroom,2025-07-11 11:18:56+00:00,"[XLA:CPU] Add log1p math lib function.

PiperOrigin-RevId: 781926524",433,49,482,21,0,0,
82b30799748b9a1e3735c1c4f9dbd878d4aab3e3,akuegel,2025-07-11 10:01:24+00:00,"Remove mutable buffer accessor methods from HloAliasAnalysis (NFC).

All current users don't actually need mutable access.

PiperOrigin-RevId: 781905323",3,17,20,12,0,0,
55918edf5b3e917d9f5e183a35af59ae2cb43caf,KanishAnand,2025-07-11 09:53:56+00:00,"Use unused sharding variable

PiperOrigin-RevId: 781903248",1,2,3,1,0,0,
0104643a0f902266b42d43471a3bc90d648844fb,allanrenucci,2025-07-11 09:48:54+00:00,"[XLA:GPU] Enable heuristic based synchronous and pipelined collective combining by default.

This change only takes effect if the user does not set the `xla_gpu_{all_reduce,all_gather,reduce_scatter}_combine_threshold_bytes` flags.

PiperOrigin-RevId: 781902147",1,1,2,10,0,0,
c8be60b77f12e880d1fa462b548d348e4f3dd616,WillFroom,2025-07-11 09:15:57+00:00,"[XLA:CPU] Fix race condition in LowerXlaMathLibPass.

PiperOrigin-RevId: 781894153",2,2,4,21,0,0,
60f06ae24cba4d76da940cc6fdb55e9c5647793f,tensorflower-gardener,2025-07-11 09:04:50+00:00,"compat: Update forward compatibility horizon to 2025-07-11

PiperOrigin-RevId: 781890727",1,1,2,86,0,0,
e819acf37f8d4d26d0f400c40f35e8d9b94a729d,tensorflower-gardener,2025-07-11 09:02:49+00:00,"Update GraphDef version to 2285.

PiperOrigin-RevId: 781890029",1,1,2,86,0,0,
8335c0a33f0a5c8a436a032e50963db6df289690,WillFroom,2025-07-11 08:39:53+00:00,"[XLA:CPU] Use xla intrinsic f32 -> bf16 conversion.

PiperOrigin-RevId: 781883075",63,51,114,21,0,0,
6253ee144010e0a6dcef1d0413ea8b923a6439b4,tensorflower-gardener,2025-07-11 08:10:33+00:00,"Automated Code Change

PiperOrigin-RevId: 781875010",1,1,2,86,0,0,
569724c4412d49d55302f6b0208cb09e8935bc76,jerryxyj,2025-07-11 07:21:10+00:00,"No public description

PiperOrigin-RevId: 781861930",3,0,3,1,0,0,
cef9b5d8d0ad1d86b3b8d816446f4b86c675aa01,tensorflower-gardener,2025-07-11 07:08:27+00:00,"Automated Code Change

PiperOrigin-RevId: 781858106",2,2,4,86,0,0,
f202888354720561cff8bcef82a77b368ac3d3dd,tensorflower-gardener,2025-07-11 06:31:37+00:00,"Make `Execute*()` `const` for `*Executable` classes.

We cache `*Executable` objects to reuse compilation results. This means that we may call `Execute*()` on such cached objects multiple times and expect that the calls won't affect the objects' behaviors. In other words, `*Executable()` should be `const`. Marking them `const` prevents the code from accidentally mutating cached executables and causing bugs.

PiperOrigin-RevId: 781847420",74,54,128,86,0,0,
55a3ba02a6b51595dea5efaf3dce7e44ab2409c1,ezhulenev,2025-07-11 06:13:32+00:00,"[xla:cpu] Remove XLA_ALIGN macro

PiperOrigin-RevId: 781843003",0,11,11,21,3,3,1.0
418d081cc8f8c5f28370236681f0f65bcd689eae,tensorflower-gardener,2025-07-11 05:35:13+00:00,"Automated Code Change

PiperOrigin-RevId: 781832145",0,3,3,86,0,0,
c9ca1c456e1032ba1e4d728fdda68bf9a46b4f92,tensorflower-gardener,2025-07-11 05:19:44+00:00,"Reverts 1d1309b2712b001b325962ee76972f14681913da

PiperOrigin-RevId: 781828585",52,50,102,86,0,0,
83290cdd2876d8862a1c53c7e52d242569f9cfa7,tensorflower-gardener,2025-07-11 04:24:53+00:00,"Automated Code Change

PiperOrigin-RevId: 781814264",4,0,4,86,0,0,
64e05953b9e35fe960442d65b2e5a0ed03b79084,juliagmt-google,2025-07-11 01:31:28+00:00,"[XLA:benchmarks] Remove comments related to testing

PiperOrigin-RevId: 781766386",0,4,4,1,0,0,
5cd3ff240232fb85faf67bd76c86e773ce68273d,ddunl,2025-07-11 01:19:23+00:00,"Move `tensorflow/third_party/llvm` to `xla/third_party/llvm`

PiperOrigin-RevId: 781763691",8,8,16,6,0,0,
1d1309b2712b001b325962ee76972f14681913da,ddunl,2025-07-10 23:57:27+00:00,"Migrate uses of `XLA_TEST_BACKEND` macros to use utilities in `xla_test_backend_predicates.h`

PiperOrigin-RevId: 781737406",50,52,102,6,0,0,
2b3356a042200027dfe534b606a8e25c2319f8e9,nvgrw,2025-07-10 23:18:11+00:00,"Reduce likelihood of collisions in precompilation using Default print options.

PiperOrigin-RevId: 781724957",2,2,4,4,0,0,
9b88203f15334e7e779bb2b3200448a07ad0245b,mkuperst,2025-07-10 23:08:51+00:00,"[XLA] CSE collectives with different channel IDs when it's safe to do so.

PiperOrigin-RevId: 781721931",105,6,111,4,0,0,
10205f8bf7c52d9af67be6cb34d10934c3eb205f,bixia1,2025-07-10 22:29:00+00:00,"[XLA] Implement operand-to-result layout propagation for custom calls

This allows propagating layout from an operand to the result, based on output-to-operand-alias information.

PiperOrigin-RevId: 781706746",88,1,89,3,0,0,
06691176f4f4ffd96b76ac5a157fa38662e1dbee,bixia1,2025-07-10 22:09:14+00:00,"[xla:gpu] Handle buffer related custom calls.

Add executable tests.

PiperOrigin-RevId: 781699123",129,2,131,3,0,0,
e3a0ebde0d387f408ca08d3417f17e8ed1656339,terryheo,2025-07-10 21:23:58+00:00,"Refactor delegate_test_util to simpler to use

This change improves the usability of the test_utils::SimpleDelegate utility
by replacing the long list of boolean parameters with readable Options enum.

PiperOrigin-RevId: 781681590",126,115,241,4,26,16,0.62
aa1ab63fea901c112c25f5ebc4b3bbe9f8c73492,WillFroom,2025-07-10 20:53:40+00:00,"[XLA:CPU][XLA:GPU] use correct alignment on transfer_write

PiperOrigin-RevId: 781669338",36,3,39,21,0,0,
68d963e4a3f5a2153b5d01959b26d8664604bfa6,majiddadashi,2025-07-10 20:52:13+00:00,"Fix bounds check for input offsets in quantized ops.

The inputs offsets are negative of the zero points so that should be their acceptable ranges.

PiperOrigin-RevId: 781668766",3,3,6,2,0,0,
9bb1c74092011253c1d7ef869d4517dcd98c1cfb,tensorflower-gardener,2025-07-10 20:20:11+00:00,"Turn off auto sharding stablehlo test.

PiperOrigin-RevId: 781656212",4,0,4,86,0,0,
b26ceb28ed5b7eb66a5b7bb30e46afd7245c1faf,tensorflower-gardener,2025-07-10 19:39:50+00:00,"Return DeadlineExceededError when getting handler from the pool times out.

PiperOrigin-RevId: 781641050",6,3,9,86,0,0,
c76e9691e36e2d06a0aedb7886754967a42a6f6f,WillFroom,2025-07-10 19:21:17+00:00,"[XLA:CPU] Add expansion of math.cbrt to pow

PiperOrigin-RevId: 781634299",47,1,48,21,0,0,
5de05ad1f2871e2f82ab4d97aefc8b3854536ef7,ezhulenev,2025-07-10 18:55:21+00:00,"[xla:codegen] Use FpTrunc::CreateDefinition to create xla.fptrunc definitions

PiperOrigin-RevId: 781624007",69,79,148,21,3,3,1.0
5619e535abd9520f8ff2ac5053d4d64cb078e4dc,sgarciagoogle,2025-07-10 18:51:38+00:00,"Internal CI changes.

PiperOrigin-RevId: 781622283",1,1,2,1,0,0,
6590dd7b8ca25e54c9ad6022114104ab201b30b6,allanrenucci,2025-07-10 18:50:50+00:00,"[XLA:GPU] Restrict heuristics based collective combiners to multi-host topology.

PiperOrigin-RevId: 781621893",8,1,9,10,0,0,
38f76cbd922507e6a110ead117e93d450bd24e62,tensorflower-gardener,2025-07-10 18:49:08+00:00,"Set XNN_FLAG_SLINKY_NO_CHECKS in xnn_fusion_thunk.

PiperOrigin-RevId: 781621183",8,4,12,86,0,0,
d42d48b38075f789d701e05fa355fc5b2d21161a,mkuperst,2025-07-10 18:48:10+00:00,"[XLA] Factor out the ""do channel IDs carry semantic information"" check.

Note that `!use_spmd_partitioning_` is likely not the right condition, but I want this to be a pure refactor first and we can adjust the condition later.

PiperOrigin-RevId: 781620792",8,1,9,4,0,0,
d7ae23d46cbc35ae20122383cf87293eb54fcccb,tensorflower-gardener,2025-07-10 18:35:44+00:00,"Removed an error emission for a failed legalization.

PiperOrigin-RevId: 781616159",2,3,5,86,0,0,
8b23732985283ac1a309f7cdb1f5459f60a47cf0,bmass02,2025-07-10 18:31:26+00:00,"Add StatType for input pipeline traces.

PiperOrigin-RevId: 781614433",2,0,2,1,0,0,
a63b460fc79e4cd6d996a5f43c328da8374e90fe,WillFroom,2025-07-10 17:30:01+00:00,"[XLA:CPU] Add conversion from math.erf f64 to libm call

PiperOrigin-RevId: 781590068",86,11,97,21,0,0,
30b848e73c2c86f464d18ac0f3626725fc51b5a8,seantalts,2025-07-10 17:22:58+00:00,"[XLA:CPU] Implement rsqrt with Newton-Raphson refinement.

Design decisions:
- rsqrt is the first and perhaps only function that uses x86-specific intrinsics.
  - We choose the intrinsics we need based on the requested floating point type and vector width.
  - This means we outsource cpu feature detection elsewhere (it will go in the VecDescs generation function).
- Only some vector width + fp types are competitive with 1 / rsqrt.
  - We will benchmark on the main architectures to see where to do the replacement
  - We will add a more holistic hlo fusion benchmark with add, mul, rsqrt to better approximate the cost of the division op.

```
------------------------------------------------------------------------------------------------
Benchmark                                                      Time             CPU   Iterations
------------------------------------------------------------------------------------------------
BM_RsqrtVectorized<4, F32, kRsqrt>/process_time           310412 ns       310495 ns         2271
BM_RsqrtVectorized<4, F32, kOneOverSqrt>/process_time     222650 ns       222991 ns         3125
BM_RsqrtVectorized<8, F32, kRsqrt>/process_time           312053 ns       312342 ns         2243
BM_RsqrtVectorized<8, F32, kOneOverSqrt>/process_time     352200 ns       352706 ns         2010
BM_RsqrtVectorized<8, F64, kRsqrt>/process_time           409729 ns       409382 ns         1714
BM_RsqrtVectorized<8, F64, kOneOverSqrt>/process_time    1178363 ns      1177512 ns          582
```

PiperOrigin-RevId: 781587256",753,63,816,3,0,0,
af757a4e6335119d22313de292d6050b45d6644b,tensorflower-gardener,2025-07-10 17:19:50+00:00,"Eliminate sdy.data_flow_edge before Shardy->HLO transformation.

PiperOrigin-RevId: 781585969",43,2,45,86,0,0,
678e12e32cdfa8705433035feee761755f4139a6,jparkerh,2025-07-10 17:15:26+00:00,"Example Extension with cpp dependency injection

Trying to come up with a cleaner way to do dependency injection inside an extension that adds minimal additional apis for those who want to implement directly at the C api. This mechanism keeps the C API cleaner for pure C implementers, but also allows for implementation at CPP for easy composability/testability etc.

PiperOrigin-RevId: 781584176",490,2,492,2,0,0,
1b5a11a71805ff446673bcacb14c4067d6bb652d,ezhulenev,2025-07-10 16:23:00+00:00,"[xla:codegen] Use FpTrunc::Name to generate implementation

PiperOrigin-RevId: 781563253",10,23,33,21,3,3,1.0
579b12fa85995c5ad3daf0fdfc2245b328d7a8cd,jeffreyadean,2025-07-10 16:16:50+00:00,"Added benchmark for GlobalDecreasingSizeBestFitHeap that exercises
MakeFreeChunks (indirectly by calling Alloc and Free to exercise
different #s of allocated chunks and then calls Finish()).

PiperOrigin-RevId: 781561398",35,0,35,1,0,0,
82f48a1d8962fcb5c2ffcf73f94c519902d0ecde,allanrenucci,2025-07-10 16:07:47+00:00,"Fix formatting in `gpu_compiler.cc`.

PiperOrigin-RevId: 781558486",11,11,22,10,0,0,
fc2c45399cc24acdb8c89527b63193aecb3609dd,zqw86713,2025-07-10 15:49:57+00:00,test(proto_splitter): rename test for ProcessField error case to match naming convention,1,1,2,3,3,1,0.33
4d9716db2f4f941913a4fa9bda25e8bda1fd4afc,pizzud,2025-07-10 16:00:38+00:00,"hlo_runner_agnostic_test_base: Compile both modules before executing either.

RunAndCompareTwoModules compiles and executes two modules, and if we trigger an
execution before we compile the second then we can't trace the compilations for
caching purposes.

Unfortunately RunAndCompareTwoModulesReplicated doesn't have a nice way to do
the same thing, as decomposing it needs the fundamentally-hardware-dependent
concept of the device assignment.

PiperOrigin-RevId: 781555806",13,5,18,1,0,0,
48f9ffe09b8984ee0d3c1b72ae127c05e43723f4,basioli-k,2025-07-10 15:32:50+00:00,"[XLA][host_offloading] Open source host offloading executable.

PiperOrigin-RevId: 781547064",1537,0,1537,6,0,0,
99f908a1328c366033a11171d87eb21ed2165913,zqw86713,2025-07-10 15:29:07+00:00,Add regression test for invalid field number in Merger,22,0,22,3,3,1,0.33
8b2851dc818bb467b0793e4ff8863882d7887c9b,vsytch,2025-07-10 14:31:29+00:00,"[XLA] Make CSE customizable

PiperOrigin-RevId: 781526169",158,40,198,2,0,0,
17cfbf39f450439ada062a2026c238ebd361727c,zqw86713,2025-07-05 02:59:33+00:00,fix(proto_splitter): check null pointer after FindFieldByNumber in merge.cc,8,0,8,3,3,1,0.33
a3bfe52f6bee06fbced74f06ce6d427d2aa81348,bixia1,2025-07-10 13:43:44+00:00,"[xla:layout_assignment] Support buffer types.

Change Shape and ShapeUtil to support the query and modification to the layout of the array storage inside a buffer type.

Enhance layout assignment to support buffer types. There are still problems, such as supporting operand_layout_constraints in layout assignment, which will be addressed in CLs in the sequence.

PiperOrigin-RevId: 781512370",224,84,308,3,0,0,
7dd8ff2aedae44af5c8fcfc3b56793b9bbd15ef9,akuegel,2025-07-10 13:33:52+00:00,"Make mutable GetValueSet private (NFC).

Remove the unused variant of this method. Also rename it to GetMutableValueSet
to avoid compile errors, somehow the compiler cannot figure out that it can use
the non-mutable method in certain cases.

PiperOrigin-RevId: 781509391",37,36,73,12,0,0,
8e79172949070a3e8bc3b06a1fec4518951393a2,tensorflower-gardener,2025-07-10 12:37:07+00:00,"Only set `local_device_name_` once in the constructor to avoid data races

PiperOrigin-RevId: 781493257",2,2,4,86,0,0,
9cc442f8ef24b9a55f60a194f31d03e38c64d11d,WillFroom,2025-07-10 12:21:27+00:00,"[XLA:CPU] Add flag to flatten the call graph after fusion.

PiperOrigin-RevId: 781489163",25,4,29,21,0,0,
32b583973739f3f4aa09b7a5136de645fc59ada6,beckerhe,2025-07-10 11:57:51+00:00,"Introduce ELF section extraction code

This adds code that can extract the contents of a section from an ELF file.

For convenience reason the function also supports static libraries which are
GNU AR archives containing multiple ELF files. In that case the function returns
the first found matching ELF section.

The code can be used to extract .nv_fatbin sections from CUDA libaries and will be
needed to serialize CUDA C++ kernels into serialized GPU programs.

PiperOrigin-RevId: 781482184",888,0,888,4,0,0,
901e654521939d069f15e1bd4caf0802194624b2,golechwierowicz,2025-07-10 11:17:40+00:00,"[XLA:GPU] Bubble up status handling in unified latency estimator.

PiperOrigin-RevId: 781470886",156,131,287,1,0,0,
7cb0699ad086df9d7c24218203a08491a43e0554,beckerhe,2025-07-10 10:05:43+00:00,"Fix unoptimized HLO Snapshots

A recent refactoring has changed the behaviour of the unoptimized HLO Snapshots in such a way that they were dumping optimized HLO. This change rectifies that and adds a test that protects that behaviour.

PiperOrigin-RevId: 781451141",109,19,128,4,0,0,
9c46514516ff47e6307361ff761fa16688e63772,allanrenucci,2025-07-10 09:49:16+00:00,"Manually migrate deprecated references to `strings::StrCat` and `strings::StrAppend`.

`strings::StrCat` and `strings::StrAppend` should eventually forward to `absl::StrCat` and `absl::StrAppend`. Some references need to be rewritten as `absl::StrCat(absl::LegacyPrecision(...))` to avoid loss of precision.

This is a no-op change.

PiperOrigin-RevId: 781446485",45,21,66,10,0,0,
78f4b7dc3130cd608f990f1235dcb3d68ec5fccd,WillFroom,2025-07-10 09:22:20+00:00,"[XLA:CPU] Use C style names when required in new fusions.

PiperOrigin-RevId: 781439093",26,7,33,21,0,0,
dd6a4188363ad2aa7add21e690da81a8979b4128,tensorflower-gardener,2025-07-10 09:14:30+00:00,"LOG(INFO) -> VLOG(4) for layout_canonicalization_callback.

PiperOrigin-RevId: 781436550",1,1,2,86,0,0,
2dbb92458abb5d96ef596acb37ffb6f49e3b5deb,tensorflower-gardener,2025-07-10 09:03:04+00:00,"compat: Update forward compatibility horizon to 2025-07-10

PiperOrigin-RevId: 781432355",1,1,2,86,0,0,
169bbeedb2c5440666ea2a3a71c36c71798a39b0,tensorflower-gardener,2025-07-10 09:03:02+00:00,"Update GraphDef version to 2284.

PiperOrigin-RevId: 781432336",1,1,2,86,0,0,
fa4e206d73bd51a26af3d547b2dd6bbcef8fecec,akuegel,2025-07-10 08:57:59+00:00,"Pass the correct backend-specific AliasInfo to HloMemoryScheduler

The AliasInfo is needed to compute Peak Memory. Theoretically there could be
users of HloMemorySchedule which don't want to compute peak memory, but it
seems not worth it making AliasInfo optional depending on whether peak memory
should be computed.
Adapt direct and indirect users of HloMemoryScheduler accordingly.

PiperOrigin-RevId: 781430019",391,225,616,12,0,0,
fccd619d7646c5c3c83d0a10da80b40883325a14,tensorflower-gardener,2025-07-10 08:57:06+00:00,"Automated Code Change

PiperOrigin-RevId: 781429676",11,0,11,86,0,0,
b78a476d4babd3b92b03b695d6ef11f6efeb12b6,WillFroom,2025-07-10 08:51:27+00:00,"[XLA:CPU] Add pass to peel loop for workgroups that cross the constraints.

PiperOrigin-RevId: 781427727",318,0,318,21,0,0,
e5982331c429fce7c9c4389f2d15eee5ff3e9791,terryheo,2025-07-10 06:02:38+00:00,"Reverts a11dafed1c38656e665f258fb55da77e1c04eefb

PiperOrigin-RevId: 781377322",140,196,336,4,26,16,0.62
2fa59af8b6000d7520dbf747e5e96d8e1083de1e,tensorflower-gardener,2025-07-10 05:49:10+00:00,"Enabling XLA early exit after layout assignment

PiperOrigin-RevId: 781373968",5,1,6,86,0,0,
2e245e0e6b2fc5f40268d2af8dc985b12b8fa213,tensorflower-gardener,2025-07-10 05:38:12+00:00,"Automated Code Change

PiperOrigin-RevId: 781370948",1,0,1,86,0,0,
230150b8c479c6efba4aae504a33ba53a7bccccc,tensorflower-gardener,2025-07-10 05:27:16+00:00,"Automated Code Change

PiperOrigin-RevId: 781367679",4,0,4,86,0,0,
affbba93457588e5623f92fa2ecd6d21a941dead,tensorflower-gardener,2025-07-10 05:14:39+00:00,"Automated Code Change

PiperOrigin-RevId: 781364124",1,1,2,86,0,0,
00a69490cd18804969ce913dfa594785ab5fc740,nafi3000,2025-07-10 05:13:10+00:00,"Optimize `xla::HloInstruction::OperandIndices`.

- Don't call `operand_count()` on each iteration. `InlinedVector::size` is more expensive than `vector::size`. It needs a branch first to understand where the storage is.
- Use `InlinedVector::data` and pointer arithmetic instead of `InlinedVector::operator[]` which, again similar to `InlinedVector::size`, needs a branch on each call.
- Motivation for the `s/int64_t/size_t/` change: https://godbolt.org/z/oW59K668a.

PiperOrigin-RevId: 781363727",4,2,6,2,0,0,
34d0d4e3410141beb2430f644f822cf5eb2c4777,tensorflower-gardener,2025-07-10 04:10:30+00:00,"Do not start XNNPACK fusions with widening converts.

It's better to fuse widening converts into their consumer.

PiperOrigin-RevId: 781346697",40,0,40,86,0,0,
4b5efb7afe49180e14a90e1b39e063290354b2aa,ezhulenev,2025-07-10 03:31:13+00:00,"[xla:codegen] Add Intrinsic::GetOrInsertDeclaration

PiperOrigin-RevId: 781335122",59,26,85,21,3,3,1.0
e59873f52a4f9b08b45e334c11dcc610bfd30fd2,tensorflower-gardener,2025-07-10 01:43:20+00:00,"Expose Auto Sharding to StableHLO.

PiperOrigin-RevId: 781300386",450,10,460,86,0,0,
d469700dbe8c06c1eacaa8cc66b4e903eb8a71a6,tensorflower-gardener,2025-07-10 01:12:43+00:00,"[XLA] Add documentation for table lookup pattern.

Adds comments to explain what a ""table lookup"" is and how it is used in the collective optimization passes.

PiperOrigin-RevId: 781291908",29,1,30,86,0,0,
eea069e8454160f3a8a793fe77446fdb12f72f41,vsytch,2025-07-10 01:12:27+00:00,"Allow single core embeddings

PiperOrigin-RevId: 781291822",7,4,11,2,0,0,
1773d87b768685a761bfcb3f2a4d66caeff7bdb2,pineapplejuice233,2025-07-10 00:22:46+00:00,"Use the dst device to do the d2d transfer. Instead of waiting for the src buffer definition event, we need to wait for the ready event.

PiperOrigin-RevId: 781275073",3,3,6,2,0,0,
7bc466b24424d96907d7797044f035b1ee8198ad,ezhulenev,2025-07-10 00:15:37+00:00,"[xla:codegen] Define XLA Intrinsics: initial commit with documentations and basic functionality

PiperOrigin-RevId: 781272944",228,19,247,21,3,3,1.0
a11dafed1c38656e665f258fb55da77e1c04eefb,terryheo,2025-07-09 23:26:58+00:00,"lite: Propagate an error during OpInit()

Delegate kernels may fail during TfLiteRegistration.init(). In this case,
Delegate kernel returns TfLiteKernelInitFailed() to notify. If it happens,
user's call to InterpreterBuilder::operator() or
Interpreter::ModifyGraphWithDelegate() will fail.

Updated SimpleDelegate to use TfLiteKernelInitFailed() instead of nullptr.

Also refactored delegate_test_util to simpler to use.

PiperOrigin-RevId: 781256289",196,140,336,4,26,16,0.62
c51798e3c791dfd9187dc0f0b625633fa824f783,ezhulenev,2025-07-09 22:38:53+00:00,"[xla:cpu] Port elemental ir emitter to use XLA intrinsic for f32 to bf16 truncation

PiperOrigin-RevId: 781238590",253,28,281,21,3,3,1.0
c176208f0754433f08552e5082a2e896e2efa62a,allanrenucci,2025-07-09 22:30:34+00:00,"Fix several LINT errors.

PiperOrigin-RevId: 781235765",43,41,84,10,0,0,
f017bc88147dd1ed5e255740bab77bbc5755f005,jcai19,2025-07-09 22:28:20+00:00,"[XOA][Numerics][HLO Value Tracking] Add a TODO

PiperOrigin-RevId: 781234948",4,2,6,4,0,0,
6686efd9667758d7e3dc0a3a337b4e842129dd76,tensorflower-gardener,2025-07-09 22:12:05+00:00,"Solve BUILD deps conflict for linear_solver

PiperOrigin-RevId: 781229194",11,0,11,86,0,0,
9c9dea42219bd88e9f3fe8147ae2ff6ee83bc09a,tensorflower-gardener,2025-07-09 21:34:36+00:00,"Implement LoadedExecutable::GetCompiledMemoryStats() and SizeOfGeneratedCodeInBytes() for proxy.

PiperOrigin-RevId: 781214535",61,2,63,86,0,0,
c8336ea133d6d3988223d4419d494de6909cc46f,GleasonK,2025-07-09 21:19:27+00:00,"[stablehlo] Support bounded dimensions in dot op type inference

PiperOrigin-RevId: 781208712",90,0,90,2,0,0,
4b4379d3bb4cfb8ca5c759e7d9fa26d96944a9bd,d4n1elchen,2025-07-09 21:06:50+00:00,"[ #HLODiff ] Synchronize scroll for textbox pair

PiperOrigin-RevId: 781203248",31,7,38,1,0,0,
b955de4b85700e218ec70b93c26543c9c124dab7,pschuh,2025-07-09 20:42:48+00:00,"Expose GetBufferWithHold as a public API.

PiperOrigin-RevId: 781192893",2,2,4,8,0,0,
825df80373fba0bd45672ffdbcf5498c39831aca,ecalubaquib,2025-07-09 20:02:59+00:00,"Fix converter copybara removal of learning for oss side

PiperOrigin-RevId: 781176593",3,4,7,2,0,0,
2acb69125bd2261ea3aa81e836fd2f486d2fcf35,WillFroom,2025-07-09 19:45:13+00:00,"[XLA:CPU] Add pass to add loop unroll flags to nested scf.ForOps

PiperOrigin-RevId: 781170081",241,3,244,21,0,0,
6fb8e909a9fbc9f773d316d29df54c2453ef739a,jcai19,2025-07-09 19:26:26+00:00,"[XLA][Numerics][HLO Value Tracking] Fix printing format of the recovery table

PiperOrigin-RevId: 781162976",11,9,20,4,0,0,
b1da58a55a9534e31d16aab64f0abbdd8509ad68,tensorflower-gardener,2025-07-09 19:06:40+00:00,"No public description

PiperOrigin-RevId: 781155260",8,6,14,86,0,0,
b8854bc9cdebaccc0e2fa22666e2d2d729b80ba3,pschuh,2025-07-09 18:48:43+00:00,"Add Delete() to CommonPjRtBufferImpl implemented via
AbstractTrackedDeviceBuffer::Delete().

PiperOrigin-RevId: 781147116",44,20,64,8,0,0,
5d3b3b7e78b43f460214f3e238e17a29581354f6,junwhanahn,2025-07-09 18:28:20+00:00,"Remove the deprecated version of `Array::DisassembleIntoSingleDeviceArrays`

PiperOrigin-RevId: 781138001",0,11,11,1,0,0,
